Anno;Codice Area;Descrizione Area;Quartiere;Zona;Dimensione Familiare;Numero Famiglie;Zona di prossimità
2017;84;Cavedone;Savena;Mazzini;3 e oltre;445;PONTEVECCHIO - MAZZINI
2017;85;Via Arno;Savena;Mazzini;1;1500;PONTEVECCHIO - MAZZINI
2017;86;Ospedale Bellaria;Savena;Mazzini;1;9;LUNGO SAVENA
2017;88;Via Toscana;Savena;San Ruffillo;1;2592;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2017;89;Corelli;Savena;San Ruffillo;1;1797;LUNGO SAVENA
2017;89;Corelli;Savena;San Ruffillo;2;1361;LUNGO SAVENA
2018;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;1;110;BIRRA - BARGELLINO - LAVINO
2018;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;2;92;BIRRA - BARGELLINO - LAVINO
2018;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;1;18;BIRRA - BARGELLINO - LAVINO
2018;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;2;7;BIRRA - BARGELLINO - LAVINO
2018;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;2;60;BIRRA - BARGELLINO - LAVINO
2018;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;67;BIRRA - BARGELLINO - LAVINO
2018;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;1;497;BIRRA - BARGELLINO - LAVINO
2018;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;2;270;BIRRA - BARGELLINO - LAVINO
2018;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;2;476;BORGO PANIGALE
2018;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;1080;BORGO PANIGALE
2018;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;2;712;CASTELDEBOLE - PONTELUNGO
2018;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;718;CASTELDEBOLE - PONTELUNGO
2018;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;1;199;BORGO PANIGALE
2018;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;2;113;BORGO PANIGALE
2018;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;183;BORGO PANIGALE
2018;12;Caserme Rosse-Manifattura;Navile;Bolognina;1;475;CORTICELLA - DOZZA
2018;13;CNR;Navile;Bolognina;2;7;BEVERARA
2018;14;Arcoveggio;Navile;Bolognina;2;1340;BOLOGNINA
2018;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;1;230;BOLOGNINA
2018;17;Piazza dell'Unita';Navile;Bolognina;1;3143;BOLOGNINA
2018;17;Piazza dell'Unita';Navile;Bolognina;3 e oltre;1338;BOLOGNINA
2018;18;San Savino;Navile;Corticella;3 e oltre;1300;CORTICELLA - DOZZA
2018;19;Savena Abbandonato;Navile;Corticella;3 e oltre;128;CORTICELLA - DOZZA
2018;20;Croce Coperta;Navile;Corticella;1;1338;CORTICELLA - DOZZA
2018;20;Croce Coperta;Navile;Corticella;2;853;CORTICELLA - DOZZA
2018;25;Tiro A Segno;Navile;Lame;1;42;BERTALIA - NOCE
2018;25;Tiro A Segno;Navile;Lame;2;21;BERTALIA - NOCE
2018;26;Pescarola;Navile;Lame;3 e oltre;602;BERTALIA - NOCE
2018;27;Lazzaretto;Navile;Lame;1;172;BERTALIA - NOCE
2018;27;Lazzaretto;Navile;Lame;3 e oltre;78;BERTALIA - NOCE
2018;28;Beverara;Navile;Lame;3 e oltre;920;BEVERARA
2018;29;Marconi-2;Porto - Saragozza;Marconi;1;4495;MARCONI
2018;29;Marconi-2;Porto - Saragozza;Marconi;3 e oltre;1330;MARCONI
2018;30;Marconi-1;Porto - Saragozza;Marconi;1;857;MALPIGHI
2018;30;Marconi-1;Porto - Saragozza;Marconi;2;260;MALPIGHI
2018;34;Velodromo;Porto - Saragozza;Saffi;2;832;SAFFI
2018;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;1;1906;SAFFI
2018;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;1;1056;BARCA
2018;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;3 e oltre;831;BARCA
2018;37;Battindarno;Borgo Panigale - Reno;Barca;1;2046;BARCA
2018;37;Battindarno;Borgo Panigale - Reno;Barca;2;1346;BARCA
2018;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;2;1154;SANTA VIOLA
2018;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;1;165;SAN DONATO NUOVO
2018;43;San Donnino;San Donato - San Vitale;San Donato;2;429;SAN DONATO VECCHIO
2018;44;Pilastro;San Donato - San Vitale;San Donato;1;1261;SAN DONATO NUOVO
2018;45;CAAB;San Donato - San Vitale;San Donato;1;77;SAN DONATO NUOVO
2018;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;3 e oltre;1;SAN DONATO NUOVO
2018;47;Via del Lavoro;San Donato - San Vitale;San Donato;1;2385;SAN DONATO VECCHIO
2018;48;Michelino;San Donato - San Vitale;San Donato;2;589;SAN DONATO VECCHIO
2018;50;Osservanza;Santo Stefano;Colli;2;528;OSSERVANZA - PADERNO
2018;51;San Michele in Bosco;Santo Stefano;Colli;2;268;OSSERVANZA - PADERNO
2018;51;San Michele in Bosco;Santo Stefano;Colli;3 e oltre;458;OSSERVANZA - PADERNO
2018;52;Paderno;Santo Stefano;Colli;1;294;OSSERVANZA - PADERNO
2018;53;Galvani-1;Santo Stefano;Galvani;3 e oltre;218;GALVANI
2018;55;Giardini Margherita;Santo Stefano;Murri;1;7;MURRI
2018;56;Mezzofanti;Santo Stefano;Murri;2;892;MURRI
2018;57;Siepelunga;Santo Stefano;Murri;2;550;MURRI
2018;58;Dagnini;Santo Stefano;Murri;2;1285;MURRI
2018;58;Dagnini;Santo Stefano;Murri;3 e oltre;1144;MURRI
2018;59;Chiesanuova;Santo Stefano;Murri;1;2141;MURRI
2018;61;Irnerio-2;Santo Stefano;Irnerio;2;1149;IRNERIO
2018;62;Cirenaica;San Donato - San Vitale;San Vitale;3 e oltre;1005;CIRENAICA - MASSARENTI - SCANDELLARA
2018;64;Via Larga;San Donato - San Vitale;San Vitale;2;278;CIRENAICA - MASSARENTI - SCANDELLARA
2018;65;Roveri;San Donato - San Vitale;San Vitale;3 e oltre;86;CROCE DEL BIACCO - ROVERI
2018;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;3 e oltre;2;CIRENAICA - MASSARENTI - SCANDELLARA
2018;68;Guelfa;San Donato - San Vitale;San Vitale;2;933;CIRENAICA - MASSARENTI - SCANDELLARA
2018;68;Guelfa;San Donato - San Vitale;San Vitale;3 e oltre;846;CIRENAICA - MASSARENTI - SCANDELLARA
2018;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;1;59;CROCE DEL BIACCO - ROVERI
2018;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;2;29;CROCE DEL BIACCO - ROVERI
2018;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;2;806;SARAGOZZA - SAN LUCA
2018;74;Ravone;Porto - Saragozza;Costa Saragozza;1;254;SARAGOZZA - SAN LUCA
2018;77;Malpighi-2;Porto - Saragozza;Malpighi;2;1124;MALPIGHI
2018;78;Malpighi-1;Porto - Saragozza;Malpighi;1;606;MALPIGHI
2018;78;Malpighi-1;Porto - Saragozza;Malpighi;2;208;MALPIGHI
2018;79;Fossolo;Savena;Mazzini;1;1889;FOSSOLO - DUE MADONNE
2018;79;Fossolo;Savena;Mazzini;3 e oltre;1144;FOSSOLO - DUE MADONNE
2018;81;Lungo Savena;Savena;Mazzini;3 e oltre;19;FOSSOLO - DUE MADONNE
2018;85;Via Arno;Savena;Mazzini;3 e oltre;952;PONTEVECCHIO - MAZZINI
2018;86;Ospedale Bellaria;Savena;Mazzini;3 e oltre;11;LUNGO SAVENA
2018;87;Monte Donato;Savena;San Ruffillo;3 e oltre;221;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2018;88;Via Toscana;Savena;San Ruffillo;1;2589;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2018;88;Via Toscana;Savena;San Ruffillo;3 e oltre;1262;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2018;89;Corelli;Savena;San Ruffillo;2;1373;LUNGO SAVENA
2018;89;Corelli;Savena;San Ruffillo;3 e oltre;1185;LUNGO SAVENA
2018;90;Ponte Savena-La Bastia;Savena;San Ruffillo;1;266;LUNGO SAVENA
2019;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;62;BIRRA - BARGELLINO - LAVINO
2019;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;2;10;BIRRA - BARGELLINO - LAVINO
2019;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;2;1045;BORGO PANIGALE
2019;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;1084;BORGO PANIGALE
2019;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;1;201;BORGO PANIGALE
2019;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;190;BORGO PANIGALE
2019;12;Caserme Rosse-Manifattura;Navile;Bolognina;1;480;CORTICELLA - DOZZA
2019;13;CNR;Navile;Bolognina;1;27;BEVERARA
2019;17;Piazza dell'Unita';Navile;Bolognina;2;1166;BOLOGNINA
2019;18;San Savino;Navile;Corticella;1;2051;CORTICELLA - DOZZA
2019;18;San Savino;Navile;Corticella;3 e oltre;1276;CORTICELLA - DOZZA
2019;19;Savena Abbandonato;Navile;Corticella;1;247;CORTICELLA - DOZZA
2019;19;Savena Abbandonato;Navile;Corticella;3 e oltre;125;CORTICELLA - DOZZA
2019;21;Mulino del Gomito;Navile;Corticella;2;55;CORTICELLA - DOZZA
2019;21;Mulino del Gomito;Navile;Corticella;3 e oltre;59;CORTICELLA - DOZZA
2019;23;Laghetti del Rosario;Navile;Lame;2;45;BERTALIA - NOCE
2019;24;La Noce;Navile;Lame;2;210;BERTALIA - NOCE
2019;24;La Noce;Navile;Lame;3 e oltre;228;BERTALIA - NOCE
2019;27;Lazzaretto;Navile;Lame;2;83;BERTALIA - NOCE
2019;28;Beverara;Navile;Lame;2;1000;BEVERARA
2019;28;Beverara;Navile;Lame;3 e oltre;919;BEVERARA
2019;29;Marconi-2;Porto - Saragozza;Marconi;1;4611;MARCONI
2019;29;Marconi-2;Porto - Saragozza;Marconi;2;1493;MARCONI
2019;30;Marconi-1;Porto - Saragozza;Marconi;1;860;MALPIGHI
2019;30;Marconi-1;Porto - Saragozza;Marconi;2;271;MALPIGHI
2019;30;Marconi-1;Porto - Saragozza;Marconi;3 e oltre;244;MALPIGHI
2019;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;1;121;SAFFI
2019;32;Scalo Ravone;Porto - Saragozza;Saffi;1;20;SAFFI
2019;33;Zanardi;Porto - Saragozza;Saffi;3 e oltre;680;SAFFI
2019;34;Velodromo;Porto - Saragozza;Saffi;1;1746;SAFFI
2019;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;2;799;BARCA
2019;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;3 e oltre;841;BARCA
2019;37;Battindarno;Borgo Panigale - Reno;Barca;2;1332;BARCA
2019;38;Canale di Reno;Borgo Panigale - Reno;Barca;2;925;BARCA
2019;38;Canale di Reno;Borgo Panigale - Reno;Barca;3 e oltre;857;BARCA
2019;39;Agucchi;Borgo Panigale - Reno;Santa Viola;1;1164;SANTA VIOLA
2019;39;Agucchi;Borgo Panigale - Reno;Santa Viola;2;588;SANTA VIOLA
2019;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;2;1201;SANTA VIOLA
2019;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;3 e oltre;1203;SANTA VIOLA
2019;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;1;171;SAN DONATO NUOVO
2019;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;3 e oltre;104;SAN DONATO NUOVO
2019;44;Pilastro;San Donato - San Vitale;San Donato;1;1248;SAN DONATO NUOVO
2019;45;CAAB;San Donato - San Vitale;San Donato;3 e oltre;45;SAN DONATO NUOVO
2019;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;2;6;SAN DONATO NUOVO
2019;48;Michelino;San Donato - San Vitale;San Donato;1;1345;SAN DONATO VECCHIO
2019;51;San Michele in Bosco;Santo Stefano;Colli;3 e oltre;459;OSSERVANZA - PADERNO
2019;52;Paderno;Santo Stefano;Colli;1;302;OSSERVANZA - PADERNO
2019;52;Paderno;Santo Stefano;Colli;3 e oltre;236;OSSERVANZA - PADERNO
2019;53;Galvani-1;Santo Stefano;Galvani;2;201;GALVANI
2019;54;Galvani-2;Santo Stefano;Galvani;2;1344;GALVANI
2019;54;Galvani-2;Santo Stefano;Galvani;3 e oltre;1249;GALVANI
2019;55;Giardini Margherita;Santo Stefano;Murri;3 e oltre;7;MURRI
2019;57;Siepelunga;Santo Stefano;Murri;2;557;MURRI
2019;58;Dagnini;Santo Stefano;Murri;2;1264;MURRI
2019;58;Dagnini;Santo Stefano;Murri;3 e oltre;1135;MURRI
2019;62;Cirenaica;San Donato - San Vitale;San Vitale;3 e oltre;1014;CIRENAICA - MASSARENTI - SCANDELLARA
2019;63;Scandellara;San Donato - San Vitale;San Vitale;1;171;CIRENAICA - MASSARENTI - SCANDELLARA
2019;64;Via Larga;San Donato - San Vitale;San Vitale;1;424;CIRENAICA - MASSARENTI - SCANDELLARA
2019;64;Via Larga;San Donato - San Vitale;San Vitale;2;285;CIRENAICA - MASSARENTI - SCANDELLARA
2019;64;Via Larga;San Donato - San Vitale;San Vitale;3 e oltre;327;CIRENAICA - MASSARENTI - SCANDELLARA
2019;68;Guelfa;San Donato - San Vitale;San Vitale;1;2237;CIRENAICA - MASSARENTI - SCANDELLARA
2019;68;Guelfa;San Donato - San Vitale;San Vitale;2;893;CIRENAICA - MASSARENTI - SCANDELLARA
2019;69;Croce del Biacco;San Donato - San Vitale;San Vitale;2;536;CROCE DEL BIACCO - ROVERI
2019;69;Croce del Biacco;San Donato - San Vitale;San Vitale;3 e oltre;606;CROCE DEL BIACCO - ROVERI
2019;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;1;1127;SARAGOZZA - SAN LUCA
2019;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;2;474;SARAGOZZA - SAN LUCA
2019;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;3 e oltre;1577;SARAGOZZA - SAN LUCA
2019;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;3 e oltre;808;SARAGOZZA - SAN LUCA
2019;74;Ravone;Porto - Saragozza;Costa Saragozza;2;168;SARAGOZZA - SAN LUCA
2019;75;Via del Genio;Porto - Saragozza;Costa Saragozza;2;1;SARAGOZZA - SAN LUCA
2019;75;Via del Genio;Porto - Saragozza;Costa Saragozza;3 e oltre;3;SARAGOZZA - SAN LUCA
2019;78;Malpighi-1;Porto - Saragozza;Malpighi;3 e oltre;232;MALPIGHI
2019;80;Due Madonne;Savena;Mazzini;2;404;FOSSOLO - DUE MADONNE
2019;80;Due Madonne;Savena;Mazzini;3 e oltre;386;FOSSOLO - DUE MADONNE
2019;81;Lungo Savena;Savena;Mazzini;1;6;FOSSOLO - DUE MADONNE
2019;81;Lungo Savena;Savena;Mazzini;2;5;FOSSOLO - DUE MADONNE
2019;82;Pontevecchio;Savena;Mazzini;1;1676;PONTEVECCHIO - MAZZINI
2019;82;Pontevecchio;Savena;Mazzini;3 e oltre;652;PONTEVECCHIO - MAZZINI
2019;84;Cavedone;Savena;Mazzini;1;599;PONTEVECCHIO - MAZZINI
2019;84;Cavedone;Savena;Mazzini;2;401;PONTEVECCHIO - MAZZINI
2019;84;Cavedone;Savena;Mazzini;3 e oltre;441;PONTEVECCHIO - MAZZINI
2019;88;Via Toscana;Savena;San Ruffillo;2;1266;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2019;89;Corelli;Savena;San Ruffillo;1;1887;LUNGO SAVENA
2019;89;Corelli;Savena;San Ruffillo;2;1354;LUNGO SAVENA
2019;90;Ponte Savena-La Bastia;Savena;San Ruffillo;3 e oltre;179;LUNGO SAVENA
2019;99;non indicata;Senza fissa dimora;Senza fissa dimora;3 e oltre;4;
2020;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;13;BIRRA - BARGELLINO - LAVINO
2020;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;2;479;BORGO PANIGALE
2020;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;398;BORGO PANIGALE
2020;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;1;1978;BORGO PANIGALE
2020;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;2;1052;BORGO PANIGALE
2020;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;1053;BORGO PANIGALE
2020;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;725;CASTELDEBOLE - PONTELUNGO
2020;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;184;BORGO PANIGALE
2020;13;CNR;Navile;Bolognina;1;27;BEVERARA
2020;14;Arcoveggio;Navile;Bolognina;2;1322;BOLOGNINA
2020;15;Via Ferrarese;Navile;Bolognina;3 e oltre;1450;BOLOGNINA
2020;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;1;259;BOLOGNINA
2020;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;2;88;BOLOGNINA
2020;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;3 e oltre;90;BOLOGNINA
2020;18;San Savino;Navile;Corticella;2;1339;CORTICELLA - DOZZA
2020;19;Savena Abbandonato;Navile;Corticella;1;257;CORTICELLA - DOZZA
2020;22;La Dozza;Navile;Corticella;2;202;CORTICELLA - DOZZA
2020;23;Laghetti del Rosario;Navile;Lame;3 e oltre;72;BERTALIA - NOCE
2020;24;La Noce;Navile;Lame;2;208;BERTALIA - NOCE
2020;24;La Noce;Navile;Lame;3 e oltre;221;BERTALIA - NOCE
2020;25;Tiro A Segno;Navile;Lame;1;43;BERTALIA - NOCE
2020;26;Pescarola;Navile;Lame;2;671;BERTALIA - NOCE
2020;26;Pescarola;Navile;Lame;3 e oltre;577;BERTALIA - NOCE
2020;27;Lazzaretto;Navile;Lame;1;179;BERTALIA - NOCE
2020;27;Lazzaretto;Navile;Lame;3 e oltre;92;BERTALIA - NOCE
2020;28;Beverara;Navile;Lame;1;1676;BEVERARA
2020;28;Beverara;Navile;Lame;2;998;BEVERARA
2020;29;Marconi-2;Porto - Saragozza;Marconi;1;4649;MARCONI
2020;29;Marconi-2;Porto - Saragozza;Marconi;2;1518;MARCONI
2020;30;Marconi-1;Porto - Saragozza;Marconi;1;886;MALPIGHI
2020;30;Marconi-1;Porto - Saragozza;Marconi;2;280;MALPIGHI
2020;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;3 e oltre;68;SAFFI
2020;32;Scalo Ravone;Porto - Saragozza;Saffi;2;16;SAFFI
2020;33;Zanardi;Porto - Saragozza;Saffi;1;2200;SAFFI
2020;33;Zanardi;Porto - Saragozza;Saffi;3 e oltre;685;SAFFI
2020;34;Velodromo;Porto - Saragozza;Saffi;2;820;SAFFI
2020;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;2;675;SAFFI
2020;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;2;789;BARCA
2020;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;3 e oltre;844;BARCA
2020;37;Battindarno;Borgo Panigale - Reno;Barca;2;1286;BARCA
2020;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;2;1206;SANTA VIOLA
2020;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;2;102;SAN DONATO NUOVO
2020;42;Fiera;San Donato - San Vitale;San Donato;1;8;SAN DONATO VECCHIO
2020;43;San Donnino;San Donato - San Vitale;San Donato;1;740;SAN DONATO VECCHIO
2020;44;Pilastro;San Donato - San Vitale;San Donato;3 e oltre;911;SAN DONATO NUOVO
2020;45;CAAB;San Donato - San Vitale;San Donato;1;85;SAN DONATO NUOVO
2020;45;CAAB;San Donato - San Vitale;San Donato;2;34;SAN DONATO NUOVO
2020;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;3 e oltre;2;SAN DONATO NUOVO
2020;47;Via del Lavoro;San Donato - San Vitale;San Donato;2;991;SAN DONATO VECCHIO
2020;48;Michelino;San Donato - San Vitale;San Donato;2;598;SAN DONATO VECCHIO
2020;49;Via Mondo;San Donato - San Vitale;San Donato;2;1060;SAN DONATO VECCHIO
2020;49;Via Mondo;San Donato - San Vitale;San Donato;3 e oltre;857;SAN DONATO VECCHIO
2020;50;Osservanza;Santo Stefano;Colli;1;1140;OSSERVANZA - PADERNO
2020;52;Paderno;Santo Stefano;Colli;2;180;OSSERVANZA - PADERNO
2020;52;Paderno;Santo Stefano;Colli;3 e oltre;230;OSSERVANZA - PADERNO
2020;53;Galvani-1;Santo Stefano;Galvani;2;213;GALVANI
2020;54;Galvani-2;Santo Stefano;Galvani;1;3948;GALVANI
2020;56;Mezzofanti;Santo Stefano;Murri;1;1949;MURRI
2020;56;Mezzofanti;Santo Stefano;Murri;3 e oltre;1024;MURRI
2020;58;Dagnini;Santo Stefano;Murri;2;1263;MURRI
2020;58;Dagnini;Santo Stefano;Murri;3 e oltre;1133;MURRI
2020;59;Chiesanuova;Santo Stefano;Murri;1;2213;MURRI
2020;59;Chiesanuova;Santo Stefano;Murri;3 e oltre;921;MURRI
2020;62;Cirenaica;San Donato - San Vitale;San Vitale;1;3226;CIRENAICA - MASSARENTI - SCANDELLARA
2020;62;Cirenaica;San Donato - San Vitale;San Vitale;2;1156;CIRENAICA - MASSARENTI - SCANDELLARA
2020;64;Via Larga;San Donato - San Vitale;San Vitale;1;436;CIRENAICA - MASSARENTI - SCANDELLARA
2020;64;Via Larga;San Donato - San Vitale;San Vitale;3 e oltre;327;CIRENAICA - MASSARENTI - SCANDELLARA
2020;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;1;38;CIRENAICA - MASSARENTI - SCANDELLARA
2020;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;2;2;CIRENAICA - MASSARENTI - SCANDELLARA
2020;67;Mengoli;San Donato - San Vitale;San Vitale;2;1267;CIRENAICA - MASSARENTI - SCANDELLARA
2020;67;Mengoli;San Donato - San Vitale;San Vitale;3 e oltre;1189;CIRENAICA - MASSARENTI - SCANDELLARA
2020;68;Guelfa;San Donato - San Vitale;San Vitale;1;2216;CIRENAICA - MASSARENTI - SCANDELLARA
2020;68;Guelfa;San Donato - San Vitale;San Vitale;2;875;CIRENAICA - MASSARENTI - SCANDELLARA
2020;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;3 e oltre;43;CROCE DEL BIACCO - ROVERI
2020;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;1;1128;SARAGOZZA - SAN LUCA
2020;75;Via del Genio;Porto - Saragozza;Costa Saragozza;1;1;SARAGOZZA - SAN LUCA
2020;75;Via del Genio;Porto - Saragozza;Costa Saragozza;2;1;SARAGOZZA - SAN LUCA
2020;77;Malpighi-2;Porto - Saragozza;Malpighi;3 e oltre;1015;MALPIGHI
2020;78;Malpighi-1;Porto - Saragozza;Malpighi;1;607;MALPIGHI
2020;78;Malpighi-1;Porto - Saragozza;Malpighi;2;200;MALPIGHI
2020;78;Malpighi-1;Porto - Saragozza;Malpighi;3 e oltre;223;MALPIGHI
2020;79;Fossolo;Savena;Mazzini;1;1933;FOSSOLO - DUE MADONNE
2020;80;Due Madonne;Savena;Mazzini;1;636;FOSSOLO - DUE MADONNE
2020;80;Due Madonne;Savena;Mazzini;3 e oltre;397;FOSSOLO - DUE MADONNE
2020;81;Lungo Savena;Savena;Mazzini;1;7;FOSSOLO - DUE MADONNE
2020;81;Lungo Savena;Savena;Mazzini;2;5;FOSSOLO - DUE MADONNE
2020;82;Pontevecchio;Savena;Mazzini;3 e oltre;647;PONTEVECCHIO - MAZZINI
2020;85;Via Arno;Savena;Mazzini;1;1566;PONTEVECCHIO - MAZZINI
2020;86;Ospedale Bellaria;Savena;Mazzini;3 e oltre;9;LUNGO SAVENA
2020;87;Monte Donato;Savena;San Ruffillo;2;179;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2020;87;Monte Donato;Savena;San Ruffillo;3 e oltre;208;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2020;88;Via Toscana;Savena;San Ruffillo;3 e oltre;1252;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2020;89;Corelli;Savena;San Ruffillo;2;1306;LUNGO SAVENA
2020;90;Ponte Savena-La Bastia;Savena;San Ruffillo;3 e oltre;174;LUNGO SAVENA
2020;99;non indicata;Senza fissa dimora;Senza fissa dimora;1;478;
2020;99;non indicata;Senza fissa dimora;Senza fissa dimora;3 e oltre;3;
2021;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;2;70;BIRRA - BARGELLINO - LAVINO
2021;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;64;BIRRA - BARGELLINO - LAVINO
2021;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;2;100;BIRRA - BARGELLINO - LAVINO
2021;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;140;BIRRA - BARGELLINO - LAVINO
2021;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;2;13;BIRRA - BARGELLINO - LAVINO
2021;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;2;257;BIRRA - BARGELLINO - LAVINO
2021;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;1;3;BIRRA - BARGELLINO - LAVINO
2021;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;1;725;BORGO PANIGALE
2021;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;1;1997;BORGO PANIGALE
2021;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;2;1043;BORGO PANIGALE
2021;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;1055;BORGO PANIGALE
2021;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;2;115;BORGO PANIGALE
2021;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;1;1045;CASTELDEBOLE - PONTELUNGO
2021;12;Caserme Rosse-Manifattura;Navile;Bolognina;2;260;CORTICELLA - DOZZA
2021;13;CNR;Navile;Bolognina;1;28;BEVERARA
2021;15;Via Ferrarese;Navile;Bolognina;2;1371;BOLOGNINA
2021;15;Via Ferrarese;Navile;Bolognina;3 e oltre;1446;BOLOGNINA
2021;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;3 e oltre;94;BOLOGNINA
2021;17;Piazza dell'Unita';Navile;Bolognina;2;1192;BOLOGNINA
2021;17;Piazza dell'Unita';Navile;Bolognina;3 e oltre;1359;BOLOGNINA
2021;18;San Savino;Navile;Corticella;3 e oltre;1267;CORTICELLA - DOZZA
2021;19;Savena Abbandonato;Navile;Corticella;1;252;CORTICELLA - DOZZA
2021;19;Savena Abbandonato;Navile;Corticella;2;105;CORTICELLA - DOZZA
2021;19;Savena Abbandonato;Navile;Corticella;3 e oltre;128;CORTICELLA - DOZZA
2021;20;Croce Coperta;Navile;Corticella;1;1399;CORTICELLA - DOZZA
