Sezione censimento (2011);Anno di riferimento;Nome quartiere;Nome zona;Nome area;Numero unità locali;Numero addetti (dipendenti e indipendenti);Numero addetti istituzioni pubbliche;Numero studenti
1948;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;11;157;;
1949;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;109;429;;
1951;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;90;213;;
1952;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;128;263;;
1956;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;52;92;;
1961;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;3;4;;
1962;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;141;508;;
1969;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;21;34;;
1972;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;52;107;;
1975;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;85;141;;
1979;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;18;39;;
1985;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;35;47;;
1993;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;10;21;;
1996;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;2;10;;
2000;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;49;98;;
2002;2018;Savena;Mazzini;FOSSOLO;12;13;;
2003;2018;Savena;Mazzini;FOSSOLO;6;21;;
2008;2018;Savena;Mazzini;FOSSOLO;56;60;;
2010;2018;Savena;Mazzini;FOSSOLO;19;22;;
2012;2018;Savena;Mazzini;FOSSOLO;24;33;;
2013;2018;Savena;Mazzini;FOSSOLO;28;42;;
2014;2018;Savena;Mazzini;FOSSOLO;18;20;;
2016;2018;Savena;Mazzini;FOSSOLO;7;7;;
2021;2018;Savena;Mazzini;PONTEVECCHIO;10;12;;
2027;2018;Savena;Mazzini;PONTEVECCHIO;15;24;;
2038;2018;Savena;Mazzini;DUE MADONNE;17;32;;
2041;2018;Savena;Mazzini;DUE MADONNE;18;67;;
2047;2018;Savena;Mazzini;DUE MADONNE;10;15;;
2048;2018;Savena;Mazzini;DUE MADONNE;17;27;;
2051;2018;Savena;Mazzini;LUNGO SAVENA;4;4;;
2054;2018;Savena;Mazzini;PONTEVECCHIO;44;86;;
2056;2018;Savena;Mazzini;PONTEVECCHIO;14;28;;
2058;2018;Savena;Mazzini;PONTEVECCHIO;10;17;;
2061;2018;Savena;Mazzini;PONTEVECCHIO;2;14;;
2064;2018;Savena;Mazzini;PONTEVECCHIO;17;33;;
2065;2018;Savena;Mazzini;PONTEVECCHIO;4;7;;
2071;2018;Savena;Mazzini;BITONE;19;28;;
2074;2018;Savena;Mazzini;BITONE;3;3;;
2078;2018;Savena;Mazzini;BITONE;47;214;;
2079;2018;Savena;Mazzini;BITONE;19;42;;
2080;2018;Savena;Mazzini;BITONE;23;35;;
2085;2018;Savena;Mazzini;BITONE;16;25;;
2086;2018;Savena;Mazzini;BITONE;32;65;;
2090;2018;Savena;Mazzini;BITONE;10;14;;
2093;2018;Savena;Mazzini;BITONE;15;35;;
2094;2018;Savena;Mazzini;BITONE;7;8;;
2095;2018;Savena;Mazzini;BITONE;11;20;;
2105;2018;Savena;Mazzini;BITONE;10;11;;
2110;2018;Savena;Mazzini;BITONE;5;6;;
2113;2018;Savena;Mazzini;BITONE;13;23;;
2114;2018;Savena;Mazzini;BITONE;24;50;;
2118;2018;Savena;Mazzini;BITONE;21;53;;
2122;2018;Savena;Mazzini;VIA ARNO;17;25;;
2125;2018;Savena;Mazzini;VIA ARNO;1;1;;
2127;2018;Savena;Mazzini;VIA ARNO;13;12;;
2128;2018;Savena;Mazzini;VIA ARNO;40;79;;
2133;2018;Savena;Mazzini;VIA ARNO;1;4;;
2134;2018;Savena;Mazzini;VIA ARNO;45;89;;
2141;2018;Savena;Mazzini;CAVEDONE;2;49;;
2145;2018;Savena;Mazzini;CAVEDONE;24;36;;
2155;2018;Savena;Mazzini;VIA ARNO;13;125;;
2164;2018;Savena;S. Ruffillo;VIA TOSCANA;12;12;;
2171;2018;Savena;S. Ruffillo;VIA TOSCANA;23;33;;
2172;2018;Savena;S. Ruffillo;MONTE DONATO;34;33;;
2174;2018;Savena;S. Ruffillo;VIA TOSCANA;1;1;;
2175;2018;Savena;S. Ruffillo;VIA TOSCANA;4;3;;
2177;2018;Savena;S. Ruffillo;VIA TOSCANA;7;7;;
2179;2018;Savena;S. Ruffillo;VIA TOSCANA;8;9;;
2181;2018;Savena;S. Ruffillo;VIA TOSCANA;4;4;;
2186;2018;Savena;S. Ruffillo;VIA TOSCANA;1;1;;
2197;2018;Savena;S. Ruffillo;MONTE DONATO;26;41;;
2199;2018;Savena;S. Ruffillo;VIA TOSCANA;11;12;;
2205;2018;Savena;S. Ruffillo;VIA TOSCANA;55;133;;
2207;2018;Savena;S. Ruffillo;VIA TOSCANA;33;36;;
2210;2018;Savena;S. Ruffillo;VIA TOSCANA;16;18;;
2212;2018;Savena;S. Ruffillo;VIA TOSCANA;22;62;;
2215;2018;Savena;S. Ruffillo;VIA TOSCANA;6;10;;
2216;2018;Savena;S. Ruffillo;CORELLI;24;36;;
2222;2018;Savena;S. Ruffillo;VIA TOSCANA;24;28;;
2226;2018;Savena;S. Ruffillo;CORELLI;10;181;;
2230;2018;Savena;S. Ruffillo;VIA TOSCANA;3;4;;
2238;2018;Savena;S. Ruffillo;VIA TOSCANA;10;24;;
2242;2018;Savena;S. Ruffillo;CORELLI;5;5;;
2246;2018;Savena;S. Ruffillo;CORELLI;6;6;;
2248;2018;Savena;S. Ruffillo;VIA TOSCANA;3;5;;
2251;2018;Savena;S. Ruffillo;CORELLI;2;2;;
2252;2018;Savena;S. Ruffillo;CORELLI;17;16;;
2253;2018;Savena;S. Ruffillo;CORELLI;26;37;;
2254;2018;Savena;S. Ruffillo;CORELLI;30;55;;
2256;2018;Savena;S. Ruffillo;CORELLI;14;13;;
2258;2018;Savena;S. Ruffillo;CORELLI;4;6;;
2259;2018;Savena;S. Ruffillo;CORELLI;12;13;;
2260;2018;Savena;S. Ruffillo;CORELLI;1;1;;
2261;2018;Savena;S. Ruffillo;CORELLI;7;10;;
2275;2018;Savena;S. Ruffillo;CORELLI;8;9;;
2283;2018;Savena;S. Ruffillo;CORELLI;1;1;;
2287;2018;Savena;S. Ruffillo;CORELLI;2;2;;
2289;2018;Savena;S. Ruffillo;MONTE DONATO;7;7;;
2293;2018;Savena;S. Ruffillo;MONTE DONATO;6;5;;
2296;2018;Savena;S. Ruffillo;VIA TOSCANA;8;13;;
2298;2018;Savena;S. Ruffillo;VIA TOSCANA;10;17;;
2300;2018;Savena;S. Ruffillo;VIA TOSCANA;11;11;;
2304;2018;Savena;S. Ruffillo;CORELLI;1;1;;
2306;2018;Savena;S. Ruffillo;VIA TOSCANA;5;6;;
2310;2018;Savena;S. Ruffillo;MONTE DONATO;4;13;;
2312;2018;Savena;S. Ruffillo;PONTE SAVENA-LA BASTIA;11;17;;
2313;2018;Savena;S. Ruffillo;PONTE SAVENA-LA BASTIA;9;19;;
2330;2018;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;12;80;;
2332;2018;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;10;20;;
2333;2018;Savena;Mazzini;FOSSOLO;26;53;;
22;2017;Borgo Panigale - Reno;Borgo Panigale;BARGELLINO;22;236;;
28;2017;Borgo Panigale - Reno;Borgo Panigale;AEROPORTO;5;37;;
29;2017;Borgo Panigale - Reno;Borgo Panigale;AEROPORTO;39;1325;48;
30;2017;Borgo Panigale - Reno;Borgo Panigale;AEROPORTO;3;2;;
39;2017;Borgo Panigale - Reno;Borgo Panigale;AEROPORTO;10;18;;
41;2017;Borgo Panigale - Reno;Borgo Panigale;BARGELLINO;11;142;;
43;2017;Borgo Panigale - Reno;Borgo Panigale;AEROPORTO;2;2;;
50;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;12;76;;
67;2017;Borgo Panigale - Reno;Borgo Panigale;LA BIRRA;5;25;;
68;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;1;1;;
69;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;32;52;;
72;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;2;34;;
74;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;3;6;;
78;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;29;369;20;
79;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;30;48;;
82;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;11;21;;
89;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;1;1;;
90;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;5;6;;
91;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;1;2;;
94;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;1;1;;
96;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;2;2;;
102;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;5;24;;
103;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;16;23;;
105;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;8;9;;
115;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;13;36;;
117;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;12;18;;
118;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;3;3;;
120;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;10;224;;
126;2017;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;2;17;;
129;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;2;26;;
135;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;2;2;;
142;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;47;136;9;
143;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;50;428;;
145;2017;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;104;782;42;
146;2017;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;27;64;;
151;2017;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;12;79;;
157;2017;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;1;20;;
169;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;21;22;;
173;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;9;10;;
174;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;25;71;;
175;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;1;2;;
176;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;17;17;;
183;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;12;14;;
186;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;6;10;;
189;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;3;3;;
192;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;1;1;;
196;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;10;13;;
199;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;6;12;;
200;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;4;162;;
202;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;2;2;;
211;2017;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;12;38;;
215;2017;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;1;1;;
230;2017;Navile;Bolognina;ARCOVEGGIO;27;59;49;
231;2017;Navile;Bolognina;ARCOVEGGIO;21;267;;
234;2017;Navile;Bolognina;ARCOVEGGIO;8;13;;
235;2017;Navile;Bolognina;ARCOVEGGIO;5;7;;
236;2017;Navile;Bolognina;ARCOVEGGIO;6;6;;
237;2017;Navile;Bolognina;ARCOVEGGIO;5;5;;
238;2017;Navile;Bolognina;ARCOVEGGIO;9;10;;
240;2017;Navile;Bolognina;ARCOVEGGIO;4;20;;
242;2017;Navile;Bolognina;ARCOVEGGIO;16;19;;
248;2017;Navile;Bolognina;ARCOVEGGIO;15;19;13;
249;2017;Navile;Bolognina;EX MERCATO ORTOFRUTTICOLO;16;195;;
254;2017;Navile;Bolognina;ARCOVEGGIO;21;23;;
260;2017;Navile;Bolognina;ARCOVEGGIO;13;18;;
261;2017;Navile;Bolognina;ARCOVEGGIO;19;45;;
263;2017;Navile;Bolognina;ARCOVEGGIO;25;61;;
266;2017;Navile;Bolognina;ARCOVEGGIO;5;5;;
275;2017;Navile;Bolognina;PIAZZA DELL'UNITA';25;39;;
280;2017;Navile;Bolognina;PIAZZA DELL'UNITA';3;3;;
281;2017;Navile;Bolognina;PIAZZA DELL'UNITA';62;240;;
286;2017;Navile;Bolognina;PIAZZA DELL'UNITA';5;9;;
290;2017;Navile;Bolognina;PIAZZA DELL'UNITA';32;99;;
300;2017;Navile;Bolognina;VIA FERRARESE;9;10;;
301;2017;Navile;Bolognina;VIA FERRARESE;19;33;;
308;2017;Navile;Bolognina;VIA FERRARESE;27;52;;
309;2017;Navile;Bolognina;VIA FERRARESE;20;33;;
312;2017;Navile;Bolognina;VIA FERRARESE;2;2;;
314;2017;Navile;Bolognina;VIA FERRARESE;5;7;;
317;2017;Navile;Bolognina;VIA FERRARESE;24;32;;
323;2017;Navile;Bolognina;VIA FERRARESE;45;134;;
325;2017;Navile;Bolognina;VIA FERRARESE;43;59;;
327;2017;Navile;Bolognina;VIA FERRARESE;16;33;;
336;2017;Navile;Bolognina;VIA FERRARESE;12;19;;
338;2017;Navile;Bolognina;VIA FERRARESE;8;12;;
340;2017;Navile;Bolognina;PIAZZA DELL'UNITA';27;41;;
344;2017;Navile;Bolognina;PIAZZA DELL'UNITA';2;3;;
345;2017;Navile;Bolognina;PIAZZA DELL'UNITA';11;133;;
348;2017;Navile;Bolognina;PIAZZA DELL'UNITA';32;43;;
350;2017;Navile;Bolognina;PIAZZA DELL'UNITA';5;7;;
353;2017;Navile;Bolognina;PIAZZA DELL'UNITA';12;21;;
359;2017;Navile;Bolognina;PIAZZA DELL'UNITA';23;57;;
368;2017;Navile;Bolognina;PIAZZA DELL'UNITA';2;10;;
374;2017;Navile;Corticella;SAVENA ABBANDONATO;1;1;;
376;2017;Navile;Corticella;SAN SAVINO;21;80;;
392;2017;Navile;Corticella;SAN SAVINO;5;11;;
394;2017;Navile;Corticella;SAN SAVINO;6;14;;
402;2017;Navile;Corticella;SAN SAVINO;22;48;;
405;2017;Navile;Corticella;SAN SAVINO;17;30;;
409;2017;Navile;Corticella;SAN SAVINO;6;6;;
411;2017;Navile;Corticella;SAN SAVINO;15;23;;
414;2017;Navile;Corticella;SAN SAVINO;10;26;6;
416;2017;Navile;Corticella;SAN SAVINO;4;7;;
424;2017;Navile;Corticella;SAVENA ABBANDONATO;2;2;;
425;2017;Navile;Corticella;SAVENA ABBANDONATO;8;17;;
428;2017;Navile;Corticella;SAVENA ABBANDONATO;5;5;;
431;2017;Navile;Corticella;SAVENA ABBANDONATO;15;41;;
437;2017;Navile;Corticella;CROCE COPERTA;12;68;;
439;2017;Navile;Corticella;CROCE COPERTA;12;23;;
442;2017;Navile;Corticella;CROCE COPERTA;24;31;16;
448;2017;Navile;Corticella;CROCE COPERTA;30;1194;;
449;2017;Navile;Corticella;CROCE COPERTA;76;454;;
450;2017;Navile;Corticella;CROCE COPERTA;9;85;;
452;2017;Navile;Corticella;CROCE COPERTA;39;222;;
453;2017;Navile;Corticella;CROCE COPERTA;6;10;;
455;2017;Navile;Corticella;CROCE COPERTA;21;183;;
464;2017;Navile;Corticella;CROCE COPERTA;4;4;;
466;2017;Navile;Corticella;CROCE COPERTA;16;68;;
467;2017;Navile;Corticella;CROCE COPERTA;17;27;;
469;2017;Navile;Corticella;CROCE COPERTA;33;69;;
470;2017;Navile;Corticella;CROCE COPERTA;11;30;;
472;2017;Navile;Corticella;CROCE COPERTA;99;576;;
473;2017;Navile;Corticella;CROCE COPERTA;6;54;;
474;2017;Navile;Corticella;MULINO DEL GOMITO;24;65;;
477;2017;Navile;Corticella;SAVENA ABBANDONATO;6;19;;
481;2017;Navile;Corticella;LA DOZZA;7;7;;
484;2017;Navile;Corticella;LA DOZZA;4;4;;
486;2017;Navile;Corticella;LA DOZZA;2;2;;
488;2017;Navile;Corticella;SAVENA ABBANDONATO;1;29;;
490;2017;Navile;Corticella;SAVENA ABBANDONATO;1;1;;
492;2017;Navile;Lame;LAGHETTI DEL ROSARIO;1;14;;
496;2017;Navile;Lame;LAGHETTI DEL ROSARIO;3;13;;
499;2017;Navile;Lame;LAGHETTI DEL ROSARIO;6;20;;
503;2017;Navile;Lame;LA NOCE;42;156;1;
509;2017;Navile;Lame;LAGHETTI DEL ROSARIO;3;3;;
513;2017;Navile;Lame;LAGHETTI DEL ROSARIO;1;9;;
514;2017;Navile;Lame;LAGHETTI DEL ROSARIO;1;0;;
524;2017;Navile;Lame;TIRO A SEGNO;1;1;;
525;2017;Navile;Lame;TIRO A SEGNO;2;2;;
536;2017;Navile;Lame;PESCAROLA;5;7;;
542;2017;Navile;Lame;TIRO A SEGNO;2;2;11;
544;2017;Navile;Lame;PESCAROLA;1;1;;
547;2017;Navile;Lame;PESCAROLA;26;56;26;
551;2017;Navile;Lame;PESCAROLA;11;24;;
554;2017;Navile;Lame;PESCAROLA;16;16;;
559;2017;Navile;Lame;BEVERARA;5;8;;
563;2017;Navile;Lame;BEVERARA;32;59;;
569;2017;Navile;Lame;BEVERARA;10;15;105;
570;2017;Navile;Lame;BEVERARA;14;450;;
572;2017;Navile;Lame;BEVERARA;11;13;;
587;2017;Navile;Lame;LAZZARETTO;17;67;;
592;2017;Navile;Lame;BEVERARA;34;350;6;
594;2017;Navile;Lame;BEVERARA;36;295;;
599;2017;Navile;Lame;BEVERARA;3;1502;;
603;2017;Porto - Saragozza;Marconi;MARCONI-2;58;137;;
630;2017;Porto - Saragozza;Marconi;MARCONI-2;61;130;;
643;2017;Porto - Saragozza;Marconi;MARCONI-2;28;40;;
646;2017;Porto - Saragozza;Marconi;MARCONI-2;60;206;;
650;2017;Porto - Saragozza;Marconi;MARCONI-2;111;499;270;
661;2017;Porto - Saragozza;Marconi;MARCONI-2;52;104;;
662;2017;Porto - Saragozza;Marconi;MARCONI-2;107;254;;
663;2017;Porto - Saragozza;Marconi;MARCONI-2;29;59;;
667;2017;Porto - Saragozza;Marconi;MARCONI-2;111;286;1;
668;2017;Porto - Saragozza;Marconi;MARCONI-2;54;96;3;
672;2017;Porto - Saragozza;Marconi;MARCONI-2;25;32;;
675;2017;Porto - Saragozza;Marconi;MARCONI-2;35;89;25;
676;2017;Porto - Saragozza;Marconi;MARCONI-1;58;538;;
677;2017;Porto - Saragozza;Marconi;MARCONI-1;59;250;;
681;2017;Porto - Saragozza;Marconi;MARCONI-1;92;209;;
682;2017;Porto - Saragozza;Marconi;MARCONI-1;43;80;71;
683;2017;Porto - Saragozza;Marconi;MARCONI-1;63;110;;
686;2017;Porto - Saragozza;Marconi;MARCONI-1;29;104;;
687;2017;Porto - Saragozza;Marconi;MARCONI-1;5;13;;
688;2017;Porto - Saragozza;Marconi;MARCONI-1;4;18;;
689;2017;Porto - Saragozza;Marconi;MARCONI-1;1;25;;
690;2017;Porto - Saragozza;Marconi;MARCONI-1;34;87;;
691;2017;Porto - Saragozza;Marconi;MARCONI-1;81;160;;
692;2017;Porto - Saragozza;Marconi;MARCONI-1;91;166;;
695;2017;Porto - Saragozza;Marconi;MARCONI-1;31;85;;
699;2017;Porto - Saragozza;Marconi;MARCONI-1;21;297;;
700;2017;Porto - Saragozza;Saffi;PRATI DI CAPRARA-OSPEDALE MAGGIORE;4;142;2817;
702;2017;Porto - Saragozza;Saffi;SCALO RAVONE;10;592;;
713;2017;Porto - Saragozza;Saffi;ZANARDI;24;65;2;
715;2017;Porto - Saragozza;Saffi;ZANARDI;12;15;;
717;2017;Porto - Saragozza;Saffi;ZANARDI;6;6;;
719;2017;Porto - Saragozza;Saffi;ZANARDI;44;114;10;
724;2017;Porto - Saragozza;Saffi;ZANARDI;29;71;;
729;2017;Porto - Saragozza;Saffi;ZANARDI;19;28;;
735;2017;Porto - Saragozza;Saffi;VELODROMO;11;72;;
740;2017;Porto - Saragozza;Saffi;VELODROMO;7;7;;
743;2017;Porto - Saragozza;Saffi;VELODROMO;23;131;;
744;2017;Porto - Saragozza;Saffi;VELODROMO;14;254;;
747;2017;Porto - Saragozza;Saffi;VELODROMO;16;26;;
749;2017;Porto - Saragozza;Saffi;VELODROMO;9;9;;
753;2017;Porto - Saragozza;Saffi;VELODROMO;4;5;;
758;2017;Porto - Saragozza;Saffi;VELODROMO;47;82;;
759;2017;Porto - Saragozza;Saffi;VELODROMO;12;12;;
764;2017;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;39;115;;
765;2017;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;22;23;;
768;2017;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;7;12;;
771;2017;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;14;21;;
773;2017;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;15;22;;
778;2017;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;13;15;;
781;2017;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;12;22;;
783;2017;Porto - Saragozza;Saffi;VIA VITTORIO VENETO;86;133;10;
784;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;11;61;;
785;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;8;28;;
786;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;14;16;18;
788;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;20;48;;
790;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;18;25;;
793;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;9;94;61;
794;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;5;4;;
798;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;18;17;;
802;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;5;6;70;
807;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;19;24;;
808;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;21;50;;
812;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;11;16;;
814;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;17;29;;
815;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;20;26;10;
823;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;6;11;;
826;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;7;9;;
831;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;5;5;;
832;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;1;1;;
834;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;2;2;;
840;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;2;2;;
845;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;3;4;;
853;2017;Borgo Panigale - Reno;Barca;BATTINDARNO;21;46;;
854;2017;Borgo Panigale - Reno;Barca;VILLAGGIO DELLA BARCA;9;11;239;
856;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;9;18;;
859;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;11;10;;
860;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;4;5;;
868;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;29;54;;
869;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;15;19;;
872;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;9;11;;
874;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;10;41;;
878;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;16;29;;
879;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;19;21;;
881;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;13;897;;
882;2017;Borgo Panigale - Reno;Barca;CANALE DI RENO;1;17;;
905;2017;Borgo Panigale - Reno;S. Viola;AGUCCHI;29;48;;
908;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;69;124;;
909;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;19;64;;
910;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;40;99;;
911;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;30;47;;
913;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;24;66;;
916;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;17;34;;
922;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;19;37;;
926;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;2;3;;
927;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;14;14;;
928;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;31;35;;
929;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;4;5;;
930;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;23;40;;
931;2017;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;34;47;;
933;2017;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;1;1;;
934;2017;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;2;1;;
936;2017;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;1;2;;
939;2017;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;9;937;;
954;2017;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;1;1;;
956;2017;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;4;10;;
958;2017;San Donato - San Vitale;San Donato;CADRIANO-CALAMOSCO;6;8;;
959;2017;San Donato - San Vitale;San Donato;FIERA;2;12;;
970;2017;San Donato - San Vitale;San Donato;SAN DONNINO;5;12;;
974;2017;San Donato - San Vitale;San Donato;FIERA;12;155;;
977;2017;San Donato - San Vitale;San Donato;FIERA;8;39;;
978;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;6;8;;
980;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;3;2;;
982;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;17;43;;
983;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;7;47;;
986;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;39;127;;
997;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;34;67;;
1000;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;11;12;;
1004;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;21;38;;
1005;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;33;48;;
1008;2017;San Donato - San Vitale;San Donato;VIA DEL LAVORO;5;16;;
1011;2017;San Donato - San Vitale;San Donato;MICHELINO;27;210;;
1013;2017;San Donato - San Vitale;San Donato;MICHELINO;10;20;;
1015;2017;San Donato - San Vitale;San Donato;MICHELINO;13;13;;
1022;2017;San Donato - San Vitale;San Donato;MICHELINO;4;5;;
1024;2017;San Donato - San Vitale;San Donato;MICHELINO;65;119;100;
1032;2017;San Donato - San Vitale;San Donato;VIA MONDO;26;54;;
1034;2017;San Donato - San Vitale;San Donato;MICHELINO;8;13;;
